test_name,minConfigSize,maxConfigSize,num_of_executed_rounds,num_of_valid_rounds,unique_failures,init_coverage,total_coverage,fuzzing_time
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestProvidedImpl#testProvidedBlockRead,117,117,2559,0,2,0,0,14m 49s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestProvidedImpl#testProvidedVolumeImpl,116,116,2493,0,2,0,0,14m 49s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeMetricsLogger#testMetricsLogOutput,120,132,189,0,9,0,0,14m 47s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeMetricsLogger#testMetricsLoggerOnByDefault,120,132,302,0,11,0,0,14m 47s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testAddVolumeFailureReleasesInUseLock,113,113,2586,0,2,0,0,14m 48s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testLoadingDfsUsedForVolumesExpired,113,113,2424,0,2,0,0,14m 50s
org.apache.hadoop.hdfs.server.namenode.TestCommitBlockSynchronization#testCommitBlockSynchronizationWithClose,207,207,2359,0,2,0,0,14m 48s
org.apache.hadoop.hdfs.server.namenode.TestFsck#testFsckFileNotFound,14,14,2299,2299,0,1743,1743,14m 49s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testEdits,134,145,26,0,3,0,0,28s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystem#testHAStateInNamespaceInfo,198,210,39,0,4,0,0,14m 47s
org.apache.hadoop.fs.TestFcHdfsCreateMkdir#testMkdirNonRecursiveWithNonExistingDir,523,524,1508,1508,0,4794,7114,14m 32s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testRemoveAclEntriesOnlyAccess,522,527,1348,1348,0,7756,9809,14m 34s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testGlobStatusFilterWithEmptyPathResults,531,533,1521,1521,0,12184,14452,14m 28s
org.apache.hadoop.fs.contract.hdfs.TestHDFSContractMultipartUploader#testUploadEmptyBlock,522,527,1277,1277,0,5305,7834,14m 32s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRootDir,525,533,1751,1751,0,5346,5533,14m 28s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testSetTimesDanglingLink,531,532,1433,1433,0,5939,8162,14m 35s
org.apache.hadoop.hdfs.tools.offlineImageViewer.TestOfflineImageViewerForXAttr#testWebImageViewerForGetXAttrsWithCodecParameters,525,525,1663,1663,0,4813,5236,14m 33s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testRemoveAclMustBeOwnerOrSuper,522,526,1403,1403,0,7595,9773,14m 35s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testUMaskDefaultAclNewFile,522,526,1472,1472,0,7908,9998,14m 33s
org.apache.hadoop.fs.TestGlobPaths#testCRInPathGlob,526,527,1705,1705,0,7256,9147,14m 35s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testSetAclMinimalDefault,522,530,1658,1658,0,12216,15383,14m 33s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testSetAcl,522,530,1718,1718,0,12264,14719,14m 32s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestOpenFilesWithSnapshot#testWithCheckpoint,532,532,1873,0,4,0,0,14m 30s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestOpenFilesWithSnapshot#testUCFileDeleteWithSnapShot,531,531,1640,0,4,0,0,14m 29s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestOpenFilesWithSnapshot#testFilesDeletionWithCheckpoint,532,532,1617,0,4,0,0,14m 29s
org.apache.hadoop.hdfs.server.diskbalancer.command.TestDiskBalancerCommand#testSubmitPlanInNonRegularStatus,530,530,1717,0,4,0,0,14m 32s
org.apache.hadoop.hdfs.server.namenode.ha.TestStandbyCheckpoints#testBothNodesInStandbyState,663,663,2014,0,4,0,0,14m 33s
org.apache.hadoop.hdfs.web.TestWebHDFS#testWebHdfsAppend,539,539,1848,0,4,0,0,14m 30s
org.apache.hadoop.hdfs.TestDFSShell#testAppendToFile,525,527,1666,1666,0,1526,4931,14m 28s
org.apache.hadoop.hdfs.server.blockmanagement.TestBlockManager#testSafeModeWithProvidedStorageBR,100,112,180,0,3,0,0,14m 40s
org.apache.hadoop.hdfs.server.namenode.TestProcessCorruptBlocks#testWithAllCorruptReplicas,526,526,1767,0,4,0,0,14m 28s
org.apache.hadoop.hdfs.server.namenode.TestFileTruncate#testUpgradeAndRestart,533,533,1823,0,4,0,0,14m 28s
org.apache.hadoop.hdfs.server.sps.TestExternalStoragePolicySatisfier#testWhenStoragePolicySetToCOLD,537,537,1715,0,4,0,0,14m 29s
org.apache.hadoop.hdfs.TestDecommissionWithStriped#testFileMultipleBlockGroups,529,529,1700,0,5,0,0,14m 6s
org.apache.hadoop.fs.TestFcHdfsCreateMkdir#testCreateRecursiveWithExistingDir,523,523,1298,1298,0,11736,13948,14m 32s
org.apache.hadoop.hdfs.TestQuota#testBlockAllocationAdjustsUsageConservatively,531,532,1321,1321,0,17718,18977,14m 26s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testMultiByteFilesAreFiles,525,532,1484,1484,0,8928,11892,14m 27s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testStatNonLinks,531,531,1168,1168,0,11602,13511,14m 35s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testMkdirExistingLink,531,531,991,991,0,12134,14202,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFSOverloadSchemeWithMountTableConfigInHDFS#testViewFsOverloadSchemeWithInnerCache,522,536,1001,1001,0,13952,15818,14m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateLinkTwice,532,532,1126,1126,0,11759,13740,14m 34s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testOpen2,523,525,1169,1169,0,13067,15027,14m 29s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testOpenFileApplyAsyncRead,523,524,1240,1240,0,12346,14212,14m 28s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testRenameFileAsExistingDirectory,523,524,1123,1123,0,12288,14204,14m 29s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testCreateFlagCreateAppendNonExistingFile,523,524,1301,1301,0,11966,14109,14m 28s
org.apache.hadoop.hdfs.web.TestWebHDFSAcl#testRemoveAclMustBeOwnerOrSuper,522,529,1515,1515,0,15710,17498,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testInternalCreateMissingDir2,523,536,1375,0,2,0,0,14m 30s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testInternalDeleteExisting2,523,539,1349,0,3,0,0,14m 28s
org.apache.hadoop.fs.viewfs.TestViewFsHdfs#testRenameAcrossMounts2,523,536,1437,0,2,0,0,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testResolvePathThroughMountPoints,525,540,1083,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testGetDelegationTokens,525,541,1191,0,2,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testResolvePathMissingThroughMountPoints,525,540,1192,0,2,0,0,14m 32s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testFileStatusOnMountLink,525,540,1157,0,2,0,0,14m 32s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testEmptyCreateFlag,523,524,1634,0,2,0,0,14m 31s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testInternalCreateMissingDir2,523,536,1320,0,2,0,0,14m 31s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testResolvePathMountPoints,523,539,1206,0,3,0,0,14m 31s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testListStatusWithNoGroups,523,539,1258,1258,0,12088,14316,14m 28s
org.apache.hadoop.fs.viewfs.TestViewFsAtHdfsRoot#testListLocatedStatus,523,539,1260,0,3,0,0,14m 30s
org.apache.hadoop.hdfs.server.namenode.snapshot.TestSnapshot#testSnapshot,525,525,754,0,4,0,0,10m 44s
org.apache.hadoop.hdfs.TestAclsEndToEnd#testCreateKey,18,620,51,0,3,0,0,2m 51s
org.apache.hadoop.hdfs.TestAclsEndToEnd#testDeleteKey,18,620,120,0,4,0,0,6m 25s
org.apache.hadoop.hdfs.server.datanode.TestBatchIbr#testIbr,526,526,253,0,4,0,0,2m 42s
org.apache.hadoop.hdfs.server.datanode.metrics.TestDataNodeOutlierDetectionViaMetrics#testWithNoOutliers,1,1,1,0,1,0,0,10m 2s
org.apache.hadoop.hdfs.server.datanode.metrics.TestDataNodeOutlierDetectionViaMetrics#testOutlierIsDetected,1,1,1,0,1,0,0,10m 3s
org.apache.hadoop.hdfs.server.namenode.ha.TestObserverNode#testBootstrap,695,726,4,0,1,0,0,14m 7s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testFailoverWithNoFencerConfigured,97,98,2591,2591,0,2013,2041,14m 54s
org.apache.hadoop.hdfs.server.datanode.checker.TestDatasetVolumeCheckerFailures#testCheckingClosedVolume,3,3,2600,2577,1,1970,1976,14m 54s
org.apache.hadoop.hdfs.server.datanode.checker.TestDatasetVolumeCheckerFailures#testMinGapIsEnforcedForSyncChecks,3,3,2536,2512,1,2070,2184,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestEnabledECPolicies#testChangeDefaultPolicy,3,3,2602,2602,0,989,989,14m 56s
org.apache.hadoop.hdfs.TestDeprecatedKeys#testDeprecatedKeys,8,8,2580,2580,0,1090,1090,14m 56s
org.apache.hadoop.hdfs.server.namenode.TestAuditLogAtDebug#testInfoCommandLoggedAtInfo,5,5,2261,2261,0,988,988,14m 54s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testEncodedPathUrl,45,50,2251,2000,3,1421,1921,14m 54s
org.apache.hadoop.hdfs.server.namenode.TestStartup#testSNNStartupWithRuntimeException,45,45,2611,2611,0,2255,2276,14m 54s
org.apache.hadoop.hdfs.TestDFSUtil#testGetOnlyNameServiceIdOrNull,17,17,2473,2473,0,1108,1108,14m 55s
org.apache.hadoop.hdfs.tools.TestGetConf#testEmptyConf,28,28,2556,2556,0,1373,1373,14m 55s
org.apache.hadoop.hdfs.server.datanode.checker.TestStorageLocationChecker#testAllLocationsHealthy,31,31,2576,2557,2,2147,2316,14m 53s
org.apache.hadoop.tools.TestTools#testDFSAdminInvalidUsageHelp,28,28,2713,2713,0,1695,1823,14m 55s
org.apache.hadoop.hdfs.TestListFilesInFileContext#testSymbolicLinks,523,523,898,898,0,12727,14429,14m 35s
org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs#testGetWrappedInputStream,531,532,863,863,0,19548,21076,14m 28s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testRenameDirectoryAsFile,529,529,770,770,0,17268,18984,14m 26s
org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes#testSnapshotPathINodesAfterModification,525,525,977,977,0,13262,15275,14m 29s
org.apache.hadoop.hdfs.TestAppendDifferentChecksum#testSwitchAlgorithms,525,526,880,880,0,13474,15358,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameFileToDestViaSymlink,531,531,1030,1030,0,12523,14274,14m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testRenameFileWithDestParentSymlink,531,531,752,752,0,12509,14434,14m 30s
org.apache.hadoop.fs.viewfs.TestViewFSOverloadSchemeWithMountTableConfigInHDFS#testNflyRepair,522,535,723,723,0,14563,16296,14m 32s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameFileWithDestParentSymlink,532,532,773,773,0,12479,14355,14m 34s
org.apache.hadoop.fs.TestHDFSFileContextMainOperations#testBuilderCreateExistingFile,523,524,1085,1085,0,12088,13986,14m 30s
org.apache.hadoop.hdfs.web.TestWebHDFSXAttr#testRawXAttrs,522,532,849,849,0,19655,21262,14m 29s
org.apache.hadoop.hdfs.TestStateAlignmentContextWithHA#testStateTransferOnWrite,695,723,580,580,0,13402,15838,14m 20s
org.apache.hadoop.hdfs.server.datanode.TestDataXceiverLazyPersistHint#testWithRemoteClient,71,71,2155,2155,0,1173,1173,14m 50s
org.apache.hadoop.hdfs.TestDFSInotifyEventInputStreamKerberized#testEdits,52,52,621,0,2,0,0,14m 51s
org.apache.hadoop.hdfs.qjournal.server.TestJournalNodeRespectsBindHostKeys#testRpcBindHostKey,83,95,61,0,3,0,0,53s
org.apache.hadoop.hdfs.server.namenode.TestFsLimits#testDuringEditLogs,202,214,115,0,4,0,0,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestFsLimits#testNoLimits,202,214,271,0,4,0,0,14m 36s
org.apache.hadoop.hdfs.web.TestWebHdfsUrl#testSecureProxyAuthParamsInUrl,43,48,2163,1865,6,2500,2639,14m 50s
org.apache.hadoop.hdfs.server.datanode.web.TestDatanodeHttpXFrame#testDataNodeXFramewithInvalidOptions,245,245,2412,2412,0,1894,1986,14m 50s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testRemoveTwoVolumes,113,113,2162,0,2,0,0,14m 50s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testRemoveNewlyAddedVolume,113,113,2491,0,2,0,0,14m 50s
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.TestSaslDataTransfer#testSaslDataTransferWithTrustedServerUntrustedClient,36,36,2146,2146,0,1076,1076,14m 50s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystem#testInitAuditLoggers,198,210,94,0,4,0,0,14m 44s
org.apache.hadoop.hdfs.server.namenode.TestFSNamesystem#testStartupSafemode,198,205,215,0,4,0,0,14m 47s
org.apache.hadoop.hdfs.crypto.TestHdfsCryptoStreams#testSyncable,529,530,371,371,0,14774,15879,14m 33s
org.apache.hadoop.hdfs.server.namenode.top.window.TestRollingWindowManager#testWithFuzzing,2,2,454,454,0,1141,1141,14m 55s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testWorkingDirectory,548,548,463,463,0,19022,20060,14m 22s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testDeleteRecursively,548,548,596,596,0,18848,19980,14m 23s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testListFiles,548,548,324,324,0,19457,20487,14m 20s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testRenameDirectoryAsNonExistentDirectory,548,548,363,363,0,19160,20151,14m 22s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testOverWriteAndRead,525,533,498,498,0,5371,5957,14m 24s
org.apache.hadoop.hdfs.server.blockmanagement.TestSortLocatedBlock#testAviodStaleDatanodes,61,63,2,0,1,0,0,3s
org.apache.hadoop.hdfs.server.blockmanagement.TestHeartbeatHandling#testHeartbeatStopWatch,4,4,364,364,0,998,998,14m 49s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testWithProvidedTypes,61,63,714,699,3,2698,2912,14m 47s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testSortLocatedBlocks,61,63,668,653,3,2658,2837,14m 48s
org.apache.hadoop.fs.TestGlobPaths#testMultiGlob,526,526,434,434,0,9300,9760,14m 30s
org.apache.hadoop.fs.viewfs.TestViewFileSystemHdfs#testCloseChildrenFileSystem,589,607,1381,0,2,0,0,14m 25s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testEmptyCreateFlag,529,529,1551,0,2,0,0,14m 26s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testNullCreateFlag,529,529,1598,0,2,0,0,14m 30s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGetFileContext1,529,529,1476,0,2,0,0,14m 26s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testEmptyCreateFlag,548,548,1496,0,2,0,0,14m 27s
org.apache.hadoop.hdfs.server.balancer.TestBalancer#testUnknownDatanodeSimple,514,514,1750,0,4,0,0,14m 24s
org.apache.hadoop.hdfs.TestHDFSFileSystemContract#testAppend,526,526,2034,0,2,0,0,14m 34s
org.apache.hadoop.hdfs.TestQuota#testSetAndClearSpaceQuotaByStorageTypeInternal,531,531,1862,0,2,0,0,14m 34s
org.apache.hadoop.hdfs.TestByteBufferPread#testPreadFullyWithByteBuffer,525,525,1720,0,2,0,0,14m 28s
org.apache.hadoop.hdfs.TestByteBufferPread#testPreadWithLimitedByteBuffer,525,525,1672,0,2,0,0,14m 30s
org.apache.hadoop.hdfs.server.namenode.TestFsck#testFsckReplicaDetails,525,525,1810,0,2,0,0,14m 29s
org.apache.hadoop.hdfs.server.namenode.TestFileTruncate#testTruncateFailure,526,526,1791,0,4,0,0,14m 31s
org.apache.hadoop.hdfs.TestEncryptionZones#testRootDirEZTrash,552,552,2060,0,4,0,0,14m 36s
org.apache.hadoop.hdfs.server.namenode.ha.TestHAStateTransitions#testTransitionActiveToStandby,612,612,1942,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.datanode.TestDeleteBlockPool#testDfsAdminDeleteBlockPool,584,584,2273,0,4,0,0,14m 38s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testMoveBlockSuccess,526,526,2353,0,2,0,0,14m 39s
org.apache.hadoop.hdfs.server.datanode.fsdataset.impl.TestFsDatasetImpl#testDeletingBlocks,522,522,1869,0,2,0,0,14m 37s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testModifyCacheDirectiveInfo,623,623,2038,0,4,0,0,14m 37s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testAddCacheDirectiveInfo,623,623,2159,0,4,0,0,14m 37s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testRemoveCacheDescriptor,623,623,2189,0,4,0,0,14m 36s
org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA#testAddCachePool,623,623,2002,0,4,0,0,14m 36s
org.apache.hadoop.hdfs.server.datanode.TestDataNodeMetrics#testReceivePacketMetrics,525,525,1741,0,4,0,0,14m 38s
org.apache.hadoop.hdfs.server.datanode.TestDataNodeMetrics#testDataNodeTimeSpend,526,526,1877,0,4,0,0,14m 39s
org.apache.hadoop.hdfs.server.namenode.TestProcessCorruptBlocks#testWithReplicationFactorAsOne,526,526,1709,0,4,0,0,14m 37s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGlobStatusFilterWithNoMatchingPathsAndNonTrivialFilter,548,548,1049,1049,0,11390,11902,14m 23s
org.apache.hadoop.fs.TestSWebHdfsFileContextMainOperations#testGlobStatusSomeMatchesInDirectories,548,548,1181,1181,0,9328,12002,14m 27s
org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract#testRenameFileMoveToNonExistentDirectory,525,532,1289,1289,0,9024,12232,14m 29s
org.apache.hadoop.fs.TestSymlinkHdfsFileSystem#testIsFileClosed,531,531,1067,1067,0,12140,13971,14m 34s
org.apache.hadoop.security.TestPermissionSymlinks#testRenameSrcNotWritableFC,525,526,1334,1334,0,13047,14919,14m 30s
org.apache.hadoop.fs.viewfs.TestViewFSOverloadSchemeWithMountTableConfigInHDFS#testViewFsOverloadSchemeWithNoInnerCacheAndHdfsTargets,522,536,1368,1368,0,14028,15780,14m 32s
org.apache.hadoop.hdfs.server.blockmanagement.TestDatanodeManager#testBadScript,61,63,983,888,5,2660,2756,14m 49s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testAccessLinkFromAbstractFileSystem,532,532,1210,1210,0,11991,13872,14m 35s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testRenameFileToDanglingSymlink,532,532,1116,1116,0,12339,14304,14m 34s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateLinkToDotDotPrefix,532,533,1075,1075,0,13375,15237,14m 33s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testLinkStatusAndTargetWithNonLink,532,532,1251,1251,0,11774,13761,14m 35s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeAcl#testRemoveAclEntriesOnlyAccess,522,525,1492,1492,0,7610,9722,14m 36s
org.apache.hadoop.fs.TestFcHdfsCreateMkdir#testMkdirRecursiveWithNonExistingDir,523,524,1580,1580,0,5246,7525,14m 31s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testSetPermissionOnlyAccess,522,527,1476,1476,0,7527,9651,14m 34s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testUMaskDefaultAclNewDir,522,527,1451,1451,0,6732,8832,14m 32s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testSetAclMinimal,522,527,1420,1420,0,7526,9652,14m 32s
org.apache.hadoop.fs.TestWebHdfsFileContextMainOperations#testGlobStatusFilterWithEmptyPathResults,529,530,1216,1216,0,8357,11165,14m 27s
org.apache.hadoop.hdfs.TestQuota#testSpaceQuotaExceptionOnFlush,531,532,1250,1250,0,6387,8695,14m 30s
org.apache.hadoop.hdfs.TestDFSShell#testChmodReserved,525,527,1494,1494,0,3274,5965,14m 34s
org.apache.hadoop.hdfs.tools.offlineImageViewer.TestOfflineImageViewerForXAttr#testResponseCode,525,525,1452,1452,0,4818,5231,14m 31s
org.apache.hadoop.TestGenericRefresh#testExceptionResultsInNormalError,590,592,1566,1566,0,4214,6481,14m 29s
org.apache.hadoop.fs.TestSymlinkHdfsFileContext#testCreateFileViaDanglingLinkParent,532,533,1361,1361,0,5918,8145,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testMountLinkWithLocalAndHDFS,522,538,1496,1496,0,7531,9626,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemOverloadSchemeWithHdfsScheme#testMountLinkWithNonExistentLink,522,536,1405,1405,0,4194,6589,14m 32s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testFailoverWithFencerAndNameservice,97,98,2654,2654,0,2078,2103,14m 53s
org.apache.hadoop.hdfs.tools.TestDFSHAAdmin#testFailoverWithForceActive,97,98,2642,2642,0,1981,2133,14m 54s
org.apache.hadoop.hdfs.TestDeadNodeDetection#testCloseDeadNodeDetector,125,128,2584,0,2,0,0,14m 53s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testGetMetaData,35,35,2558,2558,0,1861,1871,14m 54s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testInjectionEmpty,35,35,2192,2192,0,2022,2030,14m 54s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testInjectionNonEmpty,35,35,2151,2059,2,2034,2040,14m 54s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDataset#testStorageUsage,35,35,2632,2632,0,1841,1850,14m 54s
org.apache.hadoop.hdfs.server.namenode.TestFileJournalManager#testNormalOperation,47,47,2404,0,2,0,0,14m 53s
org.apache.hadoop.hdfs.server.datanode.TestSimulatedFSDatasetWithMultipleStorages#testGetMetaData,35,35,2549,2549,0,1857,1866,14m 55s
org.apache.hadoop.hdfs.TestDFSUtil#testGetNNUris,43,45,2505,2505,0,1455,1532,14m 54s
org.apache.hadoop.hdfs.web.TestWebHdfsTimeouts#testTwoStepWriteReadTimeout,50,55,2153,0,3,0,0,14m 54s
org.apache.hadoop.hdfs.server.namenode.TestNameNodeResourceChecker#testLowResourceVolumePolicy,35,35,2000,2000,0,1891,1896,14m 53s
org.apache.hadoop.hdfs.server.namenode.TestCacheDirectives#testExpiryTimeConsistency,614,614,1411,0,1,0,0,14m 33s
org.apache.hadoop.fs.viewfs.TestViewFileSystemAtHdfsRoot#testGetDelegationTokensWithCredentials,525,541,1192,0,2,0,0,14m 33s
org.apache.hadoop.fs.TestResolveHdfsSymlink#testFcResolveAfs,522,531,1684,0,2,0,0,14m 36s
org.apache.hadoop.hdfs.TestEncryptionZonesWithKMS#testCipherSuiteNegotiation,616,617,387,0,5,0,0,14m 36s
org.apache.hadoop.hdfs.server.namenode.TestFileContextAcl#testModifyAclEntriesDefaultOnFile,522,526,1693,0,2,0,0,14m 36s
org.apache.hadoop.hdfs.server.namenode.TestFSImageWithXAttr#testXAttr,522,522,1563,0,2,0,0,14m 35s
org.apache.hadoop.hdfs.server.namenode.ha.TestHASafeMode#testSafeBlockTracking,629,629,1902,0,4,0,0,14m 35s
org.apache.hadoop.hdfs.server.namenode.ha.TestHASafeMode#testBlocksRemovedWhileInSafeMode,629,629,1886,0,4,0,0,14m 32s
org.apache.hadoop.hdfs.TestMultipleNNPortQOP#testAuxiliaryPortSendingQOP,566,566,1690,0,4,0,0,14m 37s
org.apache.hadoop.hdfs.qjournal.client.TestQuorumJournalManager#testOutOfSyncAtBeginningOfSegment1,142,153,19,0,3,0,0,1m 39s
